DATE    |OPEN  |LOW   |HI    |CLOSE |VOLUME |EMA13   |EMA26
20080519|288.99|286.47|294.15|288.47|3826676|286.6437|581.5963
20080516|290.42|288.87|292.05|289.74|3826676|286.3394|582.9126
20080515|289.21|287.52|291.18|290.21|3826676|285.7726|584.2319
20080514|292.95|287.34|295.3|287.86|3826676|285.033|584.6173
20080513|292.82|288.99|293.68|291.21|3826676|284.5619|584.5824
20080512|287.09|284.17|293.08|292.18|3826676|283.4538|584.7192
20080509|289.2|285.4|292.2|286.3|3826676|281.9995|585.7762
20080508|292.81|289.17|294.36|291.21|3826676|281.2827|586.0727
20080507|294.84|287.93|299.45|289.21|3826676|279.6282|585.0227
20080506|295.2|291.21|295.7|292.89|3826676|278.0312|583.8611
20080505|299.13|293.27|299.2|297.15|3826676|275.5548|581.9516
20080502|298.95|289.36|300.92|290.35|3826676|271.9555|579.8277
20080501|288.87|288.2|297.17|296.24|3826676|268.8898|577.924
20080430|280.82|278.96|292.14|286.86|3826676|264.3314|575.9512
20080429|275.14|274.73|281.42|278.96|3826676|260.5767|573.9128
20080428|272.67|269.23|278.13|275.78|3826676|257.5128|571.8216
20080425|274.24|271.09|276.22|271.76|3826676|254.4683|570.4916
20080424|275.37|269.74|276.97|271.25|3826676|251.5863|570.7496
20080423|278.69|270.2|279.38|272.97|3826676|248.309|570.9619
20080422|268.52|268.51|280.13|277.22|3826676|244.1988|571.2442
20080421|269.43|264.88|271.02|268.63|3826676|238.6953|572.1676
20080418|267.34|262.12|273.58|269.44|3826676|233.7062|573.3731
20080417|227.59|223.04|229.46|224.55|3826676|227.7506|574.6065
20080416|221.98|220.28|228.91|227.29|3826676|228.284|575.6488
20080415|228.84|221.64|229.63|223.2|3826676|228.4497|577.3536
20080414|228.35|224.85|228.5|225.6|3826676|229.3246|578.8229
20080411|231.8|227.28|233.4|228.5|3826676|229.9454|579.5061
20080410|232.25|230.69|236.7|234.3|3826676|230.1863|580.4077
20080409|234.33|228.54|235.76|231.86|3826676|229.5007|580.8661
20080408|236.28|230.77|236.83|233.67|3826676|229.1074|580.2748
20080407|238.28|236.53|242.48|238.17|3826676|228.347|579.3686
20080404|228.28|227.87|238.68|235.31|3826676|226.7099|578.606
20080403|230.63|223.84|231.41|227.33|3826676|225.2765|577.8781
20080402|234.72|229.96|237.63|232.62|3826676|224.9342|577.2879
20080401|223.65|223.21|233.02|232.62|3826676|223.6533|576.9905
20080331|217.6|215.79|221.12|220.01|3826676|222.1588|577.3946
20080328|223.51|216.94|226.56|218.82|3826676|222.517|578.6026
20080327|222.78|220.02|224.08|221.82|3826676|223.1331|579.9752
20080326|226.07|224.42|231.2|228.87|3826676|223.352|580.9105
20080325|228.5|222.78|228.51|225.16|3826676|222.4323|581.4575
20080324|219.0|218.64|232.66|230.05|3826676|221.9777|581.7196
20080320|213.45|208.54|217.63|216.56|3826676|220.6323|581.3483
20080319|220.33|215.62|223.53|215.78|3826676|221.3111|580.2697
20080318|214.28|212.55|220.2|219.36|3826676|222.2329|579.394
20080317|213.78|205.85|216.64|209.73|3826676|222.7117|578.9578
20080314|221.27|215.09|224.45|218.74|3826676|224.8754|578.4086
20080313|216.12|214.18|223.27|221.28|3826676|225.8979|578.3775
20080312|219.78|218.82|223.72|219.87|3826676|226.6676|579.038
20080311|212.42|212.11|219.85|219.7|3826676|227.8005|579.4781
20080310|214.2|206.31|215.28|206.6|3826676|229.1506|579.014
20080307|214.23|212.91|219.78|216.46|3826676|232.909|577.6962
20080306|223.62|215.37|226.42|216.13|3826676|235.6505|575.2255
20080305|222.4|221.78|226.86|223.63|3826676|238.9039|572.4521
20080304|225.25|217.67|226.45|222.08|3826676|241.4496|570.4689
20080303|235.52|224.83|236.12|228.28|3826676|244.6778|568.1461
20080229|235.7|232.09|239.63|235.35|3826676|247.4108|565.8785
20080228|235.01|233.45|239.31|237.46|3826676|249.4209|564.1875
20080227|229.83|229.59|237.51|236.19|3826676|251.4144|562.0981
20080226|230.37|223.2|233.0|231.86|3826676|253.9518|559.6449
20080225|252.72|242.63|253.0|242.98|3826676|257.6338|557.4243
20080222|250.78|248.53|254.25|253.65|3826676|260.0761|555.4748
20080221|256.17|249.5|256.35|251.18|3826676|261.1471|552.6284
20080220|251.5|249.16|255.25|254.25|3826676|262.8083|548.6936
20080219|267.2|253.0|267.26|254.22|3826676|264.2347|545.014
20080215|263.89|261.9|266.06|264.56|3826676|265.9038|541.1972
20080214|268.91|265.23|270.25|265.86|3826676|266.1277|536.918
20080213|260.99|259.09|267.23|267.04|3826676|266.1724|534.2419
20080212|261.43|256.26|265.03|258.79|3826676|266.0278|533.4391
20080211|260.0|256.44|261.59|260.32|3826676|267.234|533.0988
20080208|254.45|254.1|258.61|258.09|3826676|268.3864|532.926
20080207|248.18|247.13|256.84|252.22|3826676|270.1024|533.8495
20080206|255.31|248.72|255.33|250.6|3826676|273.0829|536.4708
20080205|244.47|244.02|254.25|253.15|3826676|276.83|539.9072
20080204|254.28|246.03|256.13|247.47|3826676|280.7767|542.624
20080201|264.07|254.74|268.07|257.69|3826676|286.3278|544.8068
20080131|269.24|266.88|286.21|281.87|3826676|291.1007|545.9181
20080130|274.32|271.48|279.93|273.86|3826676|292.6392|546.5766
20080129|279.95|270.06|280.38|274.98|3826676|295.7691|547.6284
20080128|285.2|274.03|285.83|277.71|3826676|299.2339|548.1192
20080125|295.61|282.81|297.2|282.92|3826676|302.8212|547.9549
20080124|279.12|276.79|289.56|286.96|3826676|306.1381|547.6477
20080123|280.07|259.24|283.72|274.04|3826676|309.3345|546.503
20080122|280.73|280.32|298.45|291.88|3826676|315.2169|544.719
20080118|303.88|298.93|304.69|299.82|3826676|319.1063|543.0605
20080117|310.07|298.71|312.56|300.09|3826676|322.3207|541.877
20080116|314.17|300.66|319.68|307.67|3826676|326.0258|541.5147
20080115|322.78|317.37|324.2|318.51|3826676|329.0852|541.5097
20080114|325.24|322.3|328.37|326.58|3826676|330.8477|541.0744
20080111|321.03|314.74|324.41|318.81|3826676|331.559|539.7829
20080110|322.18|319.73|328.27|323.04|3826676|333.6838|538.2729
20080109|314.7|310.94|326.34|326.27|3826676|335.4577|536.9235
20080108|326.17|315.18|329.65|315.52|3826676|336.989|535.5948
20080107|326.64|318.36|330.81|324.3|3826676|340.5672|534.7608
20080104|339.51|327.17|340.14|328.17|3826676|343.2784|534.5881
20080103|342.29|337.92|343.08|342.32|3826676|345.7965|534.3578
20080102|346.09|338.53|348.34|342.25|3826676|346.3759|534.0926
20071231|348.94|344.94|350.89|345.39|3826676|347.0635|533.7563
20071228|352.11|347.92|353.62|350.91|3826676|347.3425|532.9917
20071227|353.18|350.02|357.64|350.02|3826676|346.7479|531.8022
20071226|349.15|348.76|356.25|355.06|3826676|346.2025|530.3152
20071224|347.15|346.18|350.01|350.01|3826676|344.7263|528.5252
20071221|348.59|346.27|349.28|348.0|3826676|343.8457|526.9537
20071220|342.57|339.96|345.15|344.5|3826676|343.1533|525.8185
20071219|336.77|334.17|339.41|338.35|3826676|342.9288|524.6931
20071218|336.74|325.92|338.02|336.34|3826676|343.692|523.1112
20071217|343.66|331.5|347.36|334.28|3826676|344.9173|521.7125
20071214|343.41|343.29|349.5|344.64|3826676|346.6902|520.9846
20071213|347.81|340.26|348.46|346.68|3826676|347.0319|519.4758
20071212|356.64|343.91|356.8|349.33|3826676|347.0905|517.7486
20071211|359.61|349.04|360.14|349.25|3826676|346.7172|516.1831
20071210|357.64|356.64|362.04|358.85|3826676|346.2951|514.9346
20071207|357.14|354.89|358.64|357.08|3826676|344.2026|514.7035
20071206|348.55|348.16|357.92|357.27|3826676|342.0564|516.3267
20071205|346.02|343.41|349.12|348.91|3826676|339.5208|519.0505
20071204|338.82|338.22|345.65|341.74|3826676|337.956|520.91
20071203|345.16|340.23|347.15|340.42|3826676|337.3253|522.1224
20071130|355.14|340.71|355.17|346.15|3826676|336.8095|522.4014
20071129|345.03|343.54|351.04|348.15|3826676|335.2527|521.533
20071128|340.71|335.73|346.8|345.78|3826676|333.1032|520.1715
20071127|337.06|324.8|337.88|336.45|3826676|330.9904|518.3199
20071126|339.8|332.2|346.4|332.7|3826676|330.0805|516.0018
20071123|334.66|333.72|338.8|338.01|3826676|329.6439|513.6103
20071121|321.56|320.72|334.65|329.93|3826676|328.2495|511.1348
20071120|317.92|316.12|329.22|323.95|3826676|327.9695|508.7219
20071119|314.48|308.94|318.07|312.61|3826676|328.6394|506.92
20071116|316.65|307.7|317.43|316.5|3826676|331.3109|506.7164
20071115|318.97|311.69|323.43|314.51|3826676|333.7794|507.5766
20071114|336.3|317.82|337.41|320.52|3826676|336.991|508.5279
20071113|322.17|315.72|330.13|329.94|3826676|339.7361|510.0218
20071112|328.54|312.79|334.63|315.72|3826676|341.3688|512.6164
20071109|337.55|330.27|340.6|331.65|3826676|345.6436|515.665
20071108|366.93|338.25|367.08|346.57|3826676|347.9759|518.5321
20071107|370.19|361.21|373.25|366.1|3826676|348.2102|521.3975
20071106|368.41|362.14|370.52|370.52|3826676|345.2286|524.157
20071105|353.14|352.68|364.75|362.46|3826676|341.0134|526.9266
20071102|354.9|348.32|356.43|355.27|3826676|337.4389|529.3678
20071101|351.04|350.54|356.5|351.25|3826676|334.4671|529.9448
20071031|349.99|347.67|353.15|353.15|3826676|331.6699|528.7603
20071030|338.42|338.42|349.61|347.04|3826676|328.0899|527.2775
20071029|338.55|335.71|339.66|339.28|3826676|324.9316|527.2839
20071026|336.68|333.7|337.93|336.96|3826676|322.5401|529.4144
20071025|339.0|331.44|339.15|333.92|3826676|320.1368|532.5921
20071024|336.02|329.45|338.4|337.57|3826676|317.8396|534.3328
20071023|330.29|329.67|338.46|337.55|3826676|314.5513|534.7848
20071022|319.02|317.82|327.17|325.05|3826676|310.7181|535.7732
20071019|326.95|321.29|328.92|322.03|3826676|308.3295|537.3787
20071018|317.39|313.94|320.36|319.49|3826676|306.0461|539.4256
20071017|314.91|310.48|316.68|316.42|3826676|303.8054|541.1232
20071016|308.94|305.69|312.65|307.69|3826676|301.703|543.0613
20071015|318.92|307.47|319.61|309.74|3826676|300.7051|544.8669
20071012|311.68|308.81|318.88|318.38|3826676|299.1993|546.2636
20071011|316.5|304.2|320.38|310.69|3826676|296.0026|547.4196
20071010|310.37|308.09|312.53|312.38|3826676|293.5546|547.6803
20071009|307.25|303.89|311.58|307.28|3826676|290.4171|547.9526
20071008|297.2|296.68|304.82|304.51|3826676|287.6066|549.0546
20071005|293.26|293.21|297.7|296.73|3826676|284.7894|550.3576
20071004|292.25|288.24|292.25|289.23|3826676|282.7993|551.9171
20071003|292.83|289.89|294.2|291.72|3826676|281.7275|554.6381
20071002|291.4|289.71|298.11|291.9|3826676|280.062|558.0856
20071001|284.7|284.52|291.88|290.98|3826676|278.0891|561.1233
20070928|283.22|281.78|284.49|283.35|3826676|275.9406|563.0654
20070927|285.58|282.61|285.58|283.47|3826676|274.7057|564.094
20070926|284.91|281.62|285.61|283.8|3826676|273.2449|564.0063
20070925|281.72|281.15|284.5|284.22|3826676|271.4858|562.602
20070924|280.22|279.72|285.44|283.73|3826676|269.3634|560.7869
20070921|277.89|276.14|280.11|279.77|3826676|266.969|558.5363
20070920|273.23|272.74|278.12|276.14|3826676|264.8354|556.3538
20070919|269.37|269.16|274.45|273.15|3826676|262.9514|554.3755
20070918|263.0|261.87|268.36|267.37|3826676|261.2516|553.0742
20070917|263.0|261.77|264.38|262.39|3826676|260.2318|553.0584
20070914|261.34|260.85|264.87|264.11|3826676|259.8721|553.0246
20070913|261.77|261.35|263.34|262.13|3826676|259.1658|553.2662
20070912|260.0|259.24|263.73|261.06|3826676|258.6718|553.6805
20070911|258.24|257.61|260.56|260.4|3826676|258.2738|553.836
20070910|260.38|255.18|260.77|256.98|3826676|257.9194|553.6418
20070907|258.67|258.14|260.36|259.42|3826676|258.076|552.7878
20070906|264.42|258.86|264.65|261.5|3826676|257.852|551.7325
20070905|261.44|260.86|264.48|263.64|3826676|257.244|550.4209
20070904|257.25|257.05|263.74|262.31|3826676|256.178|548.1146
20070831|256.29|255.48|257.99|257.37|3826676|255.156|545.354
20070830|255.92|255.03|257.44|255.44|3826676|254.7869|543.4087
20070829|253.67|253.36|256.39|256.18|3826676|254.6781|541.9981
20070828|255.51|252.64|257.23|252.95|3826676|254.4278|540.6476
20070827|256.96|255.44|258.47|256.37|3826676|254.6741|539.0759
20070824|256.05|254.0|257.52|257.24|3826676|254.3914|538.0262
20070823|257.74|253.25|257.81|255.84|3826676|253.9167|537.8341
20070822|254.73|254.37|257.87|256.12|3826676|253.5961|538.1192
20070821|249.22|248.64|253.83|253.05|3826676|253.1755|538.3245
20070820|250.98|247.75|251.03|248.71|3826676|253.1964|538.1744
20070817|248.47|245.58|250.25|249.77|3826676|253.9441|537.6691
20070816|245.76|239.99|247.97|245.51|3826676|254.6398|537.2131
20070815|254.25|248.11|255.59|248.53|3826676|256.1614|536.8148
20070814|257.6|253.75|258.44|254.05|3826676|257.4333|537.1253
20070813|259.51|256.26|259.62|257.49|3826676|257.9972|538.0749
20070810|254.83|252.56|259.1|257.62|3826676|258.0817|538.896
20070809|260.14|257.06|263.15|257.11|3826676|258.1587|540.524
20070808|259.41|258.29|262.63|262.63|3826676|258.3335|542.3588
20070807|254.62|254.27|259.68|257.75|3826676|257.6174|543.6329
20070806|251.25|251.0|254.82|254.74|3826676|257.5953|544.8096
20070803|254.77|251.25|256.34|251.25|3826676|258.0712|545.1052
20070802|256.6|254.25|257.24|255.25|3826676|259.208|543.3451
20070801|254.99|253.82|258.0|256.21|3826676|259.8677|540.507
20070731|259.85|254.74|259.96|254.74|3826676|260.4773|538.169
20070730|256.2|254.99|259.41|257.8|3826676|261.4335|535.9559
20070727|254.01|252.5|258.05|255.69|3826676|262.0391|534.7113
20070726|254.12|249.19|256.04|253.75|3826676|263.0973|534.2291
20070725|258.23|252.53|258.25|254.63|3826676|264.6552|533.3878
20070724|254.4|253.3|259.09|256.74|3826676|266.3261|532.9562
20070723|259.25|255.82|259.74|256.0|3826676|267.9237|533.8413
20070720|255.69|254.5|261.33|259.8|3826676|269.911|534.9239
20070719|276.45|270.85|276.48|274.02|3826676|271.5962|535.0252
20070718|276.67|271.63|276.97|274.48|3826676|271.1922|534.6952
20070717|277.24|275.91|278.59|277.22|3826676|270.6443|535.0608
20070716|274.87|274.38|279.01|276.22|3826676|269.5483|536.0162
20070713|273.68|273.35|276.06|275.8|3826676|268.4364|536.3782
20070712|272.66|269.84|273.39|272.39|3826676|267.2091|536.4057
20070711|271.53|269.73|272.98|271.96|3826676|266.3456|536.955
20070710|271.62|270.55|273.23|271.4|3826676|265.4099|537.3248
20070709|271.23|269.86|274.1|271.01|3826676|264.4116|537.1661
20070706|270.35|269.1|271.66|269.43|3826676|263.3118|536.5569
20070705|267.51|265.81|271.93|270.54|3826676|262.2921|535.7583
20070703|265.26|263.49|266.93|266.9|3826676|260.9175|535.6573
20070702|262.48|261.84|265.66|264.92|3826676|259.9204|535.6151
20070629|262.75|259.47|263.44|261.09|3826676|259.0871|534.9212
20070628|262.18|261.64|264.49|262.24|3826676|258.7533|534.7262
20070627|262.24|259.52|263.73|262.88|3826676|258.1722|535.0112
20070626|266.1|262.86|266.33|264.86|3826676|257.3876|534.7659
20070625|264.23|261.43|267.23|263.45|3826676|256.1422|533.941
20070622|257.95|257.79|262.23|262.23|3826676|254.9242|533.17
20070621|255.23|252.89|257.39|256.8|3826676|253.7065|532.8522
20070620|258.22|254.28|259.12|254.73|3826676|253.191|533.2927
20070619|256.75|255.51|258.37|256.9|3826676|252.9345|534.3793
20070618|252.84|251.87|257.74|257.34|3826676|252.2735|534.8588
20070615|253.84|250.36|254.25|252.69|3826676|251.4291|534.7205
20070614|252.44|250.6|252.69|251.17|3826676|251.219|534.9213
20070613|253.29|249.1|254.02|252.37|3826676|251.2272|535.7628
20070612|254.1|251.33|255.58|252.13|3826676|251.0367|537.1117
20070611|256.75|254.74|258.87|255.41|3826676|250.8545|538.5141
20070608|257.84|254.48|259.56|257.49|3826676|250.0952|539.4564
20070607|259.62|256.0|262.99|257.27|3826676|248.8627|539.9133
20070606|258.12|257.37|260.13|258.87|3826676|247.4615|540.3297
20070605|254.62|253.05|259.24|259.16|3826676|245.5601|540.5025
20070604|248.71|248.55|255.0|253.28|3826676|243.2935|540.7174
20070601|250.25|248.72|252.26|249.95|3826676|241.629|541.405
20070531|250.03|248.28|254.14|248.71|3826676|240.2422|542.7158
20070530|242.01|241.26|249.17|249.05|3826676|238.8309|545.364
20070529|242.26|241.76|245.65|243.31|3826676|237.1277|549.4125
20070525|239.61|238.4|242.23|241.52|3826676|236.0974|554.1155
20070524|237.34|235.51|239.36|236.93|3826676|235.1936|559.3613
20070523|240.17|236.64|241.46|236.75|3826676|234.9042|565.3885
20070522|236.26|236.26|239.27|237.69|3826676|234.5966|572.2924
20070521|234.53|233.13|239.36|235.06|3826676|234.081|580.8137
20070518|235.78|234.64|236.11|234.92|3826676|233.9178|591.1526
20070517|235.99|235.17|237.37|235.24|3826676|233.7508|602.1233
20070516|230.77|229.28|236.33|236.07|3826676|233.5026|612.7894
20070515|230.75|228.48|231.04|228.77|3826676|233.0747|622.6476
20070514|232.51|229.77|233.52|230.66|3826676|233.7921|632.9595
20070511|230.68|230.27|233.27|233.14|3826676|234.3141|643.493
20070510|233.29|230.28|234.51|230.5|3826676|234.5098|646.6368
20070509|232.84|231.71|235.63|234.39|3826676|235.1781|643.0544
20070508|232.83|232.13|233.85|233.17|3826676|235.3095|639.7897
20070507|235.83|233.0|236.17|233.4|3826676|235.6661|636.06
20070504|234.82|232.71|237.18|235.32|3826676|236.0437|633.1525
20070503|232.88|232.41|236.8|236.38|3826676|236.1643|632.9585
20070502|234.09|232.63|235.3|232.66|3826676|236.1284|634.2264
20070501|235.86|231.85|236.17|234.27|3826676|236.7065|635.3264
20070430|239.34|235.45|240.43|235.45|3826676|237.1125|636.2312
20070427|239.79|238.93|240.96|239.27|3826676|237.3896|636.8941
20070426|238.81|238.32|241.98|240.35|3826676|237.0762|638.1687
20070425|239.76|237.82|240.44|238.76|3826676|236.5306|639.8104
20070424|239.07|237.54|239.75|238.53|3826676|236.1591|641.3984
20070423|239.81|238.89|242.26|239.3|3826676|235.7639|642.2575
20070420|245.01|240.77|246.0|241.0|3826676|235.1746|642.0921
20070419|237.01|234.56|240.73|235.59|3826676|234.2036|642.5847
20070418|235.39|234.53|239.71|237.77|3826676|233.9726|643.9224
20070417|236.66|235.56|237.96|236.16|3826676|233.3397|643.4545
20070416|233.99|233.84|238.26|236.9|3826676|232.8696|640.6691
20070413|233.99|231.45|234.15|232.91|3826676|232.1979|637.7745
20070412|231.77|230.89|233.77|233.46|3826676|232.0792|634.6132
20070411|232.8|231.07|234.47|232.03|3826676|231.8491|630.5681
20070410|233.31|232.35|235.16|233.02|3826676|231.8189|625.9051
20070409|236.25|232.56|236.26|233.87|3826676|231.6188|620.4941
20070405|235.41|234.58|235.81|235.52|3826676|231.2436|614.8961
20070404|235.83|234.56|236.26|235.27|3826676|230.5308|612.3303
20070403|231.79|231.77|236.89|236.06|3826676|229.7409|614.135
20070402|228.65|225.83|229.04|229.04|3826676|228.6878|618.82
20070330|230.82|227.84|231.47|228.85|3826676|228.6291|621.212
20070329|232.04|227.27|232.77|230.23|3826676|228.5922|619.2601
20070328|230.7|229.84|232.49|230.71|3826676|228.3193|616.7851
20070327|231.54|229.94|232.38|231.58|3826676|227.9208|615.4933
20070326|230.04|227.58|232.27|232.27|3826676|227.311|616.6714
20070323|230.49|228.31|231.46|230.68|3826676|226.4845|618.4893
20070322|227.58|226.04|230.85|230.79|3826676|225.7852|619.8269
20070321|222.43|222.38|228.06|228.05|3826676|224.9511|622.5301
20070320|222.67|221.58|223.58|222.42|3826676|224.4346|625.0458
20070319|221.4|220.09|224.03|223.39|3826676|224.7704|626.9292
20070316|222.6|219.73|223.13|220.2|3826676|225.0004|628.6032
20070315|223.71|221.75|224.69|222.87|3826676|225.8005|629.4566
20070314|221.39|219.28|224.11|223.78|3826676|226.2889|630.2724
20070313|224.83|221.19|225.74|221.29|3826676|226.7071|630.4906
20070312|226.06|225.33|227.4|227.15|3826676|227.6099|629.6498
20070309|228.77|224.82|228.97|226.25|3826676|227.6866|628.0428
20070308|229.38|226.82|232.52|227.13|3826676|227.926|626.6626
20070307|231.11|226.92|231.34|227.59|3826676|228.0587|625.7368
20070306|223.51|223.47|229.27|228.55|3826676|228.1368|625.1422
20070305|218.29|218.28|222.53|220.25|3826676|228.0679|625.5767
20070302|222.33|219.12|224.13|219.12|3826676|229.3709|625.8367
20070301|221.11|219.78|225.98|223.89|3826676|231.0794|626.9492
20070228|224.98|221.3|226.61|224.5|3826676|232.2776|630.8082
20070227|227.27|223.36|229.67|224.16|3826676|233.5739|636.7786
20070226|236.18|231.64|237.39|232.23|3826676|235.1429|642.6595
20070223|237.64|233.67|238.24|235.07|3826676|235.6284|648.1274
20070222|239.11|236.96|241.88|237.69|3826676|235.7214|653.0075
20070221|234.69|233.64|239.1|237.69|3826676|235.3934|656.1853
20070220|234.0|232.12|236.14|235.81|3826676|235.0106|658.3163
20070216|231.17|230.8|234.84|234.74|3826676|234.8773|660.7054
20070215|232.77|230.13|232.83|230.5|3826676|234.9002|664.014
20070214|229.77|229.38|234.33|232.73|3826676|235.6336|667.7938
20070213|229.35|228.4|231.16|229.32|3826676|236.1175|671.5731
20070212|230.11|227.28|230.96|228.92|3826676|237.2505|675.2666
20070209|235.59|230.52|236.1|230.71|3826676|238.6389|679.1795
20070208|233.79|232.34|236.64|235.28|3826676|239.9604|682.9955
20070207|236.67|234.16|236.94|234.77|3826676|240.7404|686.4956
20070206|233.82|233.4|236.41|235.5|3826676|241.7355|690.2264
20070205|238.51|232.86|238.76|233.35|3826676|242.7747|695.5066
20070202|241.06|238.67|242.26|240.51|3826676|244.3455|703.6459
20070201|252.75|240.52|252.75|240.63|3826676|244.9848|713.0679
20070131|248.0|247.51|252.25|250.5|3826676|245.7106|719.2478
20070130|246.75|245.36|248.75|246.91|3826676|244.9123|721.2554
20070129|248.75|245.0|249.13|245.99|3826676|244.5794|723.0089
20070126|245.22|243.27|248.7|247.67|3826676|244.3443|725.0681
20070125|250.25|242.59|252.0|243.8|3826676|243.79|726.7669
20070124|241.98|241.4|249.52|249.28|3826676|243.7883|728.8942
20070123|240.15|238.41|242.13|239.29|3826676|242.8731|731.0795
20070122|246.0|239.01|246.08|240.18|3826676|243.4702|732.6544
20070119|243.75|243.13|245.13|244.63|3826676|244.0186|733.9246
20070118|247.01|243.47|247.99|243.67|3826676|243.9167|734.641
20070117|251.45|246.94|253.63|248.39|3826676|243.9578|735.0044
20070116|253.52|251.4|256.24|251.89|3826676|243.2191|735.9211
20070112|250.74|249.75|252.25|252.25|3826676|241.774|737.4823
20070111|248.35|247.84|250.62|249.61|3826676|240.028|738.4405
20070110|241.97|240.78|246.53|244.49|3826676|238.431|739.28
20070109|242.48|240.36|243.88|242.51|3826676|237.4211|741.758
20070108|243.6|240.86|244.69|241.55|3826676|236.573|744.9209
20070105|241.01|238.82|243.51|243.35|3826676|235.7435|747.8696
20070104|234.27|233.94|241.73|241.39|3826676|234.4757|750.4492
20070103|232.77|230.32|238.09|233.56|3826676|233.3234|752.3151
20061229|230.82|229.7|232.0|230.01|3826676|233.2839|753.1737
20061228|233.33|230.89|234.06|231.05|3826676|233.8296|752.6532
20061227|229.77|229.32|233.81|233.78|3826676|234.2928|752.7156
20061226|228.03|227.07|229.51|228.54|3826676|234.3783|753.4641
20061222|228.52|226.14|229.09|227.56|3826676|235.3513|754.1796
20061221|231.86|225.94|232.39|227.87|3826676|236.6499|755.4446
20061220|234.76|230.93|235.51|231.22|3826676|238.1132|755.6267
20061219|230.63|229.02|234.42|234.08|3826676|239.2621|754.1004
20061218|241.01|230.13|241.13|231.17|3826676|240.1258|753.5099
20061215|241.08|239.68|241.81|239.91|3826676|241.6184|752.5296
20061214|239.88|238.39|241.63|240.82|3826676|241.9031|750.4382
20061213|242.1|238.27|242.51|239.26|3826676|242.0836|748.3767
20061212|241.68|239.9|242.94|240.65|3826676|242.5542|746.909
20061211|242.22|241.66|244.21|241.72|3826676|242.8716|746.2988
20061208|240.73|239.76|244.06|241.81|3826676|243.0636|746.6199
20061207|244.87|240.97|245.65|241.08|3826676|243.2725|747.1975
20061206|243.24|242.02|245.95|244.11|3826676|243.6379|747.4519
20061205|243.46|242.2|244.48|243.26|3826676|243.5592|746.9509
20061204|241.26|239.44|243.47|242.18|3826676|243.6091|745.7902
20061201|242.75|239.01|243.95|240.16|3826676|243.8473|745.9941
20061130|241.85|240.53|244.95|242.16|3826676|244.4618|746.4295
20061129|246.87|240.88|247.12|242.08|3826676|244.8454|746.0281
20061128|240.32|238.28|244.69|244.51|3826676|245.3063|745.3423
20061127|250.43|242.13|250.64|242.13|3826676|245.4391|744.6685
20061124|252.0|251.7|253.5|252.2|3826676|245.9906|742.9188
20061122|255.23|252.64|256.24|253.75|3826676|244.9557|738.5316
20061121|248.02|247.67|254.74|254.57|3826676|243.4899|732.645
20061120|248.95|246.08|248.95|247.28|3826676|241.6433|727.2324
20061117|246.38|246.25|249.58|249.15|3826676|240.7038|723.3294
20061116|247.25|246.03|248.59|247.7|3826676|239.2961|720.19
20061115|246.47|245.72|249.68|245.72|3826676|237.8955|716.3811
20061114|240.11|240.01|244.73|244.41|3826676|236.5914|713.227
20061113|237.21|236.83|240.34|240.27|3826676|235.2883|711.9903
20061110|236.65|234.91|237.12|236.54|3826676|234.458|711.4529
20061109|238.01|235.69|239.51|236.08|3826676|234.111|709.888
20061108|234.94|234.07|240.63|237.26|3826676|233.7828|709.2361
20061107|238.24|235.65|239.27|236.05|3826676|233.2033|709.547
20061106|236.65|235.93|239.59|238.24|3826676|232.7288|710.3079
20061103|235.88|232.3|236.64|235.66|3826676|231.8103|712.3594
20061102|233.52|232.96|236.63|234.72|3826676|231.1686|714.3854
20061101|239.14|232.4|239.32|233.52|3826676|230.5767|716.3858
20061031|238.79|236.68|240.84|237.96|3826676|230.0862|716.523
20061030|237.17|234.77|239.99|238.05|3826676|228.7739|716.1573
20061027|241.71|236.01|242.38|237.36|3826676|227.2279|716.7943
20061026|243.6|241.86|245.73|242.31|3826676|225.5392|718.4631
20061025|238.51|237.32|244.01|243.06|3826676|222.7441|719.0594
20061024|237.9|235.47|238.69|236.42|3826676|219.3581|716.1199
20061023|230.91|229.95|242.08|240.15|3826676|216.5144|710.9314
20061020|229.27|226.57|229.82|229.61|3826676|212.5751|703.0856
20061019|209.9|209.58|227.23|212.82|3826676|209.736|695.8572
20061018|211.29|208.54|212.16|209.44|3826676|209.222|692.1986
20061017|209.94|208.14|211.66|210.11|3826676|209.1857|691.5228
20061016|213.64|210.46|214.39|210.66|3826676|209.0316|692.9125
20061013|213.67|212.57|214.54|213.44|3826676|208.7602|694.9757
20061012|214.07|211.79|214.63|213.51|3826676|207.9803|697.3013
20061011|212.3|211.67|214.74|213.04|3826676|207.0586|699.5755
20061010|215.56|210.98|218.71|213.11|3826676|206.0617|702.3721
20061009|212.19|211.5|215.76|214.29|3826676|204.887|705.0075
20061006|204.9|204.67|210.74|210.04|3826676|203.3199|705.9463
20061005|207.14|205.22|208.91|205.7|3826676|202.1998|706.422
20061004|202.28|201.32|207.68|207.64|3826676|201.6165|707.6468
20061003|200.44|198.9|203.03|201.82|3826676|200.6126|708.3238
20061002|200.75|200.2|202.8|200.52|3826676|200.4113|709.4828
20060929|202.36|200.5|202.61|200.75|3826676|200.3932|711.4545
20060928|201.84|200.07|203.29|201.59|3826676|200.3337|712.9385
20060927|202.95|200.98|205.4|201.26|3826676|200.1244|714.1891
